,id,name,type,typecode,location_x,location_y,adname
0,B000AA420F,那家小馆(大兴店),餐饮服务;中餐厅;中餐厅,050100,116.344092,39.765335,大兴区
1,B0FFF4T3O0,小吊梨汤(新奥购物中心),餐饮服务;中餐厅;北京菜,050111,116.394273,39.999918,朝阳区
2,B000A849KF,九十九顶毡房(清河店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.367722,40.040450,海淀区
3,B0FFH9KTNO,虾吃虾涮(良乡大学城店),餐饮服务;中餐厅;火锅店,050117,116.172124,39.722173,房山区
4,B000A87EYN,京味斋(小西天店),餐饮服务;中餐厅;北京菜,050111,116.361727,39.955130,海淀区
5,B0FFFAAECJ,小吊梨汤(白石桥店),餐饮服务;中餐厅;北京菜,050111,116.321833,39.935002,海淀区
6,B000A8VN8F,小吊梨汤(日坛店),餐饮服务;中餐厅;北京菜,050111,116.443460,39.920111,朝阳区
7,B000A9JRO6,大海碗(天桥店),餐饮服务;中餐厅;北京菜,050111,116.398046,39.880706,西城区
8,B000A7P667,清华大学观畴园,餐饮服务;中餐厅;中餐厅,050100,116.322438,40.0069,海淀区
9,B000A8186O,满朋轩餐厅,餐饮服务;中餐厅;清真菜馆,050121,116.406967,39.871676,东城区
10,B000A81J67,那家小馆(建国门店),餐饮服务;中餐厅;中餐厅,050100,116.447177,39.907225,朝阳区
11,B000A81K31,全聚德(清华园店),餐饮服务;中餐厅;北京菜,050111,116.330347,39.994045,海淀区
12,B000A87HTT,四季民福(灯市口店),餐饮服务;中餐厅;北京菜,050111,116.408734,39.918353,东城区
13,B000A87KG2,青年餐厅(星城店),餐饮服务;中餐厅;中餐厅,050100,116.062236,39.710640,房山区
14,B000A7YGZ8,素心小筑(后沙裕镇店),餐饮服务;中餐厅;中餐厅,050100,116.513645,40.102731,顺义区
15,B000A8WBS1,辣尚瘾(五道口店),餐饮服务;中餐厅;中餐厅,050100,116.323970,39.992090,海淀区
16,B0FFFW6XB4,吉乡三宝(密云店),餐饮服务;中餐厅;中餐厅,050100,116.820705,40.365976,密云区
17,B0FFFHBDYS,西贝莜面村,餐饮服务;中餐厅;西北菜,050115,116.290480,39.997849,海淀区
18,B000A7Q3QL,匹夫涮肉城(清源西路店),餐饮服务;中餐厅;火锅店,050117,116.321131,39.743980,大兴区
19,B000A8VNC6,盘古七星酒店自助餐厅,餐饮服务;中餐厅;中餐厅,050100,116.386752,39.993573,朝阳区
20,B000A8WY8N,汤城小厨(北京银泰中心in01),餐饮服务;中餐厅;广东菜(粤菜),050103,116.459625,39.907300,朝阳区
21,B000A80WKG,宏源南门涮肉(天坛店),餐饮服务;中餐厅;火锅店,050117,116.413541,39.873864,东城区
22,B000A8XDUR,魏老香鸡火锅(马驹桥店),餐饮服务;中餐厅;火锅店,050117,116.556812,39.758212,通州区
23,B000A8VZ7F,芦月轩羊蝎子(北蜂窝店),餐饮服务;中餐厅;火锅店,050117,116.329140,39.905972,海淀区
24,B000A7GVTR,福口居京味涮肉,餐饮服务;中餐厅;火锅店,050117,116.363691,39.967441,海淀区
25,B0FFG9V1R9,四季民福烤鸭店(故宫店),餐饮服务;中餐厅;北京菜,050111,116.402895,39.914624,东城区
26,B000A87K1D,提香源海鲜酒楼(东方普罗旺斯店),餐饮服务;中餐厅;海鲜酒楼,050119,116.453088,40.119239,昌平区
27,B000A84GO6,紫光园(通州店),餐饮服务;中餐厅;清真菜馆,050121,116.677257,39.894903,通州区
28,B000A9ONPA,牛街满恒记,餐饮服务;中餐厅;火锅店,050117,116.367652,39.932080,西城区
29,B000A8WB65,四季民福烤鸭店(东四十条店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.430142,39.933956,东城区
30,B000A9PFM6,将太无二(凯德MALL西直门店),餐饮服务;外国餐厅;日本料理,050202,116.352886,39.941714,西城区
31,B0FFFADJGL,柳沟豆腐宴64号院,餐饮服务;中餐厅;中餐厅,050100,116.101341,40.444371,延庆区
32,B0FFFQ0XWO,司马缸酒楼,餐饮服务;中餐厅;综合酒楼,050101,117.271963,40.648095,密云区
33,B000A87R2H,木屋烧烤(欢乐谷店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.500957,39.872734,朝阳区
34,B000A7RYT5,海底捞火锅(望京店),餐饮服务;中餐厅;火锅店,050117,116.484396,39.989924,朝阳区
35,B000A84P7D,好伦哥(天坛东门店),餐饮服务;快餐厅;快餐厅,050300,116.420529,39.883034,东城区
36,B000A7RWXB,大鸭梨烤鸭(左家庄店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.444310,39.953834,朝阳区
37,B000A8VX4G,小吊梨汤(团结湖店),餐饮服务;中餐厅;中餐厅,050100,116.464039,39.929242,朝阳区
38,B000A7GVQ5,大鸭梨(亚运村店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.377034,40.001528,朝阳区
39,B000A87GBD,海底捞火锅(紫竹桥店),餐饮服务;中餐厅;火锅店,050117,116.305095,39.944709,海淀区
40,B000A9OOH3,四季大盘涮肉(门头沟店),餐饮服务;中餐厅;火锅店,050117,116.108116,39.935261,门头沟区
41,B000AAASUB,金百万(良乡政通店),餐饮服务;中餐厅;中餐厅,050100,116.136981,39.747280,房山区
42,B000A8VODP,淮扬府(安定门店),餐饮服务;中餐厅;江苏菜,050105,116.408643,39.953928,东城区
43,B000A96U1D,望湘园(永旺店),餐饮服务;中餐厅;湖南菜(湘菜),050108,116.289391,40.096415,昌平区
44,B0FFF35K7Z,TRB Hutong,餐饮服务;外国餐厅;法式菜品餐厅,050204,116.403562,39.927573,东城区
45,B000A808IO,沸腾鱼乡(知春路分店),餐饮服务;中餐厅;四川菜(川菜),050102,116.346100,39.976700,海淀区
46,B000A47342,东方红(知春路店),餐饮服务;中餐厅;综合酒楼,050101,116.351128,39.977449,海淀区
47,B000A84FYK,吉野家(太平街店),餐饮服务;快餐厅;吉野家,050309,116.388162,39.880807,西城区
48,B000A8VUEX,高兴火锅(知春路店),餐饮服务;中餐厅;火锅店,050117,116.345746,39.975623,海淀区
49,B000A85036,和庆斋(颐泉山庄店),餐饮服务;中餐厅;火锅店,050117,116.269277,40.024622,海淀区
50,B0FFG8ASMY,站点比萨(永旺梦乐城店),餐饮服务;外国餐厅;西餐厅(综合风味),050201,116.292489,39.817419,丰台区
51,B0FFFAHQ37,海底捞火锅(天通苑店),餐饮服务;中餐厅;火锅店,050117,116.415396,40.070249,昌平区
52,B0FFF4N6GA,西贝莜面村(北京apm),餐饮服务;中餐厅;西北菜,050115,116.412487,39.914745,东城区
53,B0FFFZCGIK,海底捞火锅(亦庄力宝店),餐饮服务;中餐厅;火锅店,050117,116.501278,39.805042,大兴区
54,B0FFG6TB31,滇越乘象云南餐厅(次渠店),餐饮服务;中餐厅;云贵菜,050114,116.569766,39.803991,通州区
55,B000A8WA8P,和园主题餐厅,餐饮服务;中餐厅;中餐厅,050100,116.318776,39.989398,海淀区
56,B000AA3YM8,花马天堂云南餐厅(前门东大街),餐饮服务;中餐厅;云贵菜,050114,116.402060,39.901861,东城区
57,B000A8UE76,摸错门牛肚火锅(房山良乡店),餐饮服务;中餐厅;火锅店,050117,116.138650,39.735380,房山区
58,B000A83BNF,全聚德烤鸭店(天安门店),餐饮服务;中餐厅;北京菜,050111,116.399900,39.901424,东城区
59,B000A7GWKZ,渝信川菜(京泰店),餐饮服务;中餐厅;四川菜(川菜),050102,116.439849,39.907015,朝阳区
60,B0FFG8WXYC,花溪渔香,餐饮服务;中餐厅;海鲜酒楼,050119,116.864412,40.474149,密云区
61,B000A7X7SX,天厨妙香素食(清华店),餐饮服务;中餐厅;中式素菜馆,050120,116.329183,39.995194,海淀区
62,B0FFGSS1IU,鱼师傅,餐饮服务;中餐厅;中餐厅,050100,116.558669,40.400321,怀柔区
63,B0FFF49I8Q,巴依老爷新疆美食(清华东门店),餐饮服务;中餐厅;清真菜馆,050121,116.335402,39.997152,海淀区
64,B000A8VYI2,全聚德烤鸭店(朝阳北路店),餐饮服务;中餐厅;北京菜,050111,116.521815,39.924041,朝阳区
65,B000A883C2,同顺斋食府,餐饮服务;中餐厅;清真菜馆,050121,116.065183,39.636000,房山区
66,B0FFGCXVV0,川骄海鲜自助(万豪店),餐饮服务;中餐厅;海鲜酒楼,050119,116.434310,39.904309,东城区
67,B000A84ZFP,麻小麻辣诱惑(五道口店),餐饮服务;中餐厅;四川菜(川菜),050102,116.339221,39.992431,海淀区
68,B000A87BPR,闽都海鲜(百嘉城西南),餐饮服务;中餐厅;海鲜酒楼,050119,116.311013,40.080218,昌平区
69,B000A8WEQQ,东北锅台鱼,餐饮服务;中餐厅;东北菜,050113,116.457398,40.200195,昌平区
70,B000AA1ZFL,木屋烧烤(台湾街店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.239537,39.904190,石景山区
71,B000A85ZPU,金鼎鱼香,餐饮服务;中餐厅;海鲜酒楼,050119,116.864835,40.474496,密云区
72,B000A87EZ3,汉舍中国菜馆(万通店),餐饮服务;中餐厅;中餐厅,050100,116.457032,39.919529,朝阳区
73,B000A81AU2,大益膳房,餐饮服务;中餐厅;综合酒楼,050101,116.313985,39.999324,海淀区
74,B0FFFZL125,丁丁洋回转自助火锅(长阳万科店),餐饮服务;中餐厅;火锅店,050117,116.210238,39.753049,房山区
75,B0FFF63TX1,汉丽轩(马驹桥店),餐饮服务;外国餐厅;韩国料理,050203,116.545624,39.759405,通州区
76,B000A9PNXY,大鹅岛灶台鱼,餐饮服务;中餐厅;海鲜酒楼,050119,116.263385,40.238303,昌平区
77,B000A87AT7,金真子自助烤肉,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.332138,40.078662,昌平区
78,B000A81IFH,八闽食府(福建大厦东北店),餐饮服务;中餐厅;福建菜,050110,116.398321,39.969314,朝阳区
79,B000A8VWES,海底捞火锅(王府井店)(暂停营业),餐饮服务;中餐厅;火锅店,050117,116.411835,39.916047,东城区
80,B000A9Z13L,斋香园素食(安贞里店),餐饮服务;中餐厅;中式素菜馆,050120,116.396422,39.972808,朝阳区
81,B0FFFAJTVL,红蕃茄(北京阜成路店),餐饮服务;中餐厅;湖北菜(鄂菜),050112,116.298504,39.925166,海淀区
82,B000A886VQ,站点比萨(北大分店),餐饮服务;外国餐厅;西餐厅(综合风味),050201,116.303373,39.997648,海淀区
83,B000A8UKW8,四季民福炸酱面,餐饮服务;中餐厅;中餐厅,050100,116.397439,39.897056,西城区
84,B000A8W9L9,玫瑰花园自助烤肉(青年路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.516494,39.933846,朝阳区
85,B0FFFAEM44,福成自助烤肉(青春路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.629800,40.317710,怀柔区
86,B0FFFAEON5,优尔自助烤肉(北二环店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,117.110892,40.149899,平谷区
87,B0FFFAFBAY,海拉尔蒙古包,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.232933,39.769811,房山区
88,B0FFGLZEWK,火烧云,餐饮服务;中餐厅;云贵菜,050114,116.462879,39.921089,朝阳区
89,B0FFFHWLAW,肯德基(首都机场3店),餐饮服务;快餐厅;肯德基,050301,116.615334,40.057145,顺义区
90,B0FFG5A0AR,艎海传奇海鲜自助(丰联广场),餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,050119|050117,116.438489,39.923541,朝阳区
91,B000A84I4L,阿里郎民族料理(天北路店),餐饮服务;外国餐厅;韩国料理,050203,116.576019,40.061364,顺义区
92,B0FFFAEJWF,汉丽轩海鲜火锅烤肉自助(梨园店),餐饮服务;外国餐厅;韩国料理,050203,116.665560,39.876154,通州区
93,B000A82FY4,福荣居褡裢火烧(东四北大街店),餐饮服务;中餐厅;北京菜,050111,116.416813,39.937163,东城区
94,B000A7E0UB,渝信川菜(长安店),餐饮服务;中餐厅;四川菜(川菜),050102,116.430586,39.909695,东城区
95,B000A85WIW,堂满客,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.699622,39.686249,通州区
96,B0FFGY5RJP,味源楼,餐饮服务;中餐厅;四川菜(川菜),050102,116.003177,40.449948,延庆区
97,B0FFF2UBYE,淳朴人家,体育休闲服务;休闲场所;休闲场所|餐饮服务;中餐厅;中餐厅,080500|050100,116.027684,40.542138,延庆区
98,B000A81AIJ,羊大爷涮肉(太舟坞店),餐饮服务;中餐厅;火锅店,050117,116.203059,40.040260,海淀区
99,B0FFF9L76B,和乐轩(红军营南路),餐饮服务;中餐厅;综合酒楼|餐饮服务;茶艺馆;茶艺馆,050101|050600,116.415379,40.033216,朝阳区
100,B000A85WIW,堂满客,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.699622,39.686249,通州区
101,B000A9OL0R,汉斯特自助烤肉(良乡店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.141697,39.734827,房山区
102,B0FFGY5RJP,味源楼,餐饮服务;中餐厅;四川菜(川菜),050102,116.003177,40.449948,延庆区
103,B0FFF2UBYE,淳朴人家,体育休闲服务;休闲场所;休闲场所|餐饮服务;中餐厅;中餐厅,080500|050100,116.027684,40.542138,延庆区
104,B000A81AIJ,羊大爷涮肉(太舟坞店),餐饮服务;中餐厅;火锅店,050117,116.203059,40.040260,海淀区
105,B0FFF9L76B,和乐轩(红军营南路),餐饮服务;中餐厅;综合酒楼|餐饮服务;茶艺馆;茶艺馆,050101|050600,116.415379,40.033216,朝阳区
106,B000A881HA,迎宾饭庄(密三路),餐饮服务;中餐厅;中餐厅,050100,117.008716,40.054291,平谷区
107,B000A7XZ4D,咱家生态餐厅,餐饮服务;中餐厅;中餐厅,050100,116.618268,40.364791,怀柔区
108,B000A8XEBR,芝麻开火锅(平谷店),餐饮服务;中餐厅;火锅店,050117,117.130177,40.136479,平谷区
109,B000A843LL,福兰德酒楼(北关环岛店),餐饮服务;中餐厅;综合酒楼,050101,116.652706,39.921903,通州区
110,B0FFF6Q02R,安妮意大利餐厅(望京店),餐饮服务;外国餐厅;意式菜品餐厅,050205,116.481931,39.993752,朝阳区
111,B000A7PNCD,京东东北烧烤店,餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.852130,40.384577,密云区
112,B000A8WBTJ,安妮意大利餐厅(光华国际店),餐饮服务;外国餐厅;意式菜品餐厅,050205,116.454486,39.915955,朝阳区
113,B0FFFVC8WX,古关火锅城,餐饮服务;中餐厅;火锅店,050117,117.275083,40.652621,密云区
114,B000A7ZTS1,四川孙鲶鱼(北土城店),餐饮服务;中餐厅;四川菜(川菜),050102,116.377877,39.976309,海淀区
115,B000A8X3PW,大红果食府(海洪店),餐饮服务;中餐厅;综合酒楼,050101,116.626336,40.140103,顺义区
116,B000A8898E,畅馨园餐厅,餐饮服务;中餐厅;中餐厅|商务住宅;商务住宅相关;商务住宅相关,050100|120000,116.301737,40.091479,昌平区
117,B000A80W62,海底捞火锅(劲松店),餐饮服务;中餐厅;火锅店,050117,116.473235,39.884676,朝阳区
118,B000A85IT9,小街卤煮(朝阳门店),餐饮服务;中餐厅;中餐厅,050100,116.426355,39.917548,东城区
119,B000A81BH2,阿森(亚运村店),餐饮服务;中餐厅;海鲜酒楼,050119,116.415943,40.009002,朝阳区
120,B0FFFA2D4W,比亚森啤酒健康烤肉(顺义店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.648841,40.126756,顺义区
121,B000A85QV4,东来顺(双井店),餐饮服务;中餐厅;火锅店,050117,116.462201,39.896460,朝阳区
122,B000A874WL,京都怀石花传,餐饮服务;中餐厅;中餐厅,050100,116.386530,39.993767,朝阳区
123,B000A8ULHM,便宜坊(鲜鱼口店),餐饮服务;中餐厅;中餐厅,050100,116.400738,39.896481,东城区
124,B000A7D9XS,北新桥卤煮老店景林餐厅总店,餐饮服务;中餐厅;中餐厅,050100,116.416834,39.937299,东城区
125,B000A85SSP,东湖渔村,餐饮服务;中餐厅;海鲜酒楼,050119,117.038173,40.476811,密云区
126,B000A8URYB,许仙楼,餐饮服务;中餐厅;浙江菜,050106,116.444366,39.931730,朝阳区
127,B0FFGFF4M4,徽州小镇(鼓楼大街店),餐饮服务;中餐厅;安徽菜(徽菜),050109,116.396994,39.951891,东城区
128,B000A8TZIN,早春二月西山会馆,餐饮服务;中餐厅;综合酒楼,050101,116.200278,39.937231,石景山区
129,B000A84DHQ,兄弟川菜(樱花店),餐饮服务;中餐厅;四川菜(川菜),050102,116.426912,39.976865,朝阳区
130,B000A81J92,全聚德烤鸭店(什刹海店),餐饮服务;中餐厅;北京菜,050111,116.390806,39.935736,西城区
131,B000A87K3I,汇友湘菜馆,餐饮服务;中餐厅;湖南菜(湘菜),050108,116.394550,39.895547,西城区
132,B0FFG8S328,北京大红果餐饮有限公司,餐饮服务;中餐厅;综合酒楼|公司企业;公司;公司,050101|170200,116.851266,40.381747,密云区
133,B000ABBXPV,北京福海家园餐厅,餐饮服务;中餐厅;综合酒楼,050101,116.661732,40.292379,怀柔区
134,B000AAF9AD,万珍楼饭店,餐饮服务;中餐厅;综合酒楼,050101,116.135668,39.726953,房山区
135,B000A8W79O,蓝海钟鼎楼食府(西直门店),餐饮服务;中餐厅;综合酒楼,050101,116.349799,39.943710,海淀区
136,B000A87R4M,北皋阳坊涮羊肉,餐饮服务;中餐厅;清真菜馆,050121,116.508670,39.956639,朝阳区
137,B000A9ETNU,7号院老菜馆(天竺店),餐饮服务;中餐厅;东北菜,050113,116.572421,40.062296,顺义区
138,B000A87PCC,呷哺呷哺(天桥商场店),餐饮服务;快餐厅;呷哺呷哺,050311,116.398050,39.880613,西城区
139,B0FFHW9U5V,素虎素食(前门店),餐饮服务;中餐厅;中式素菜馆,050120,116.393174,39.899735,西城区
140,B0FFHDWF2O,第六季自助餐厅(西三环北路店),餐饮服务;中餐厅;中餐厅,050100,116.309003,39.953197,海淀区
141,B000A81GMD,北京国际饭店-星光汇旋转餐厅,餐饮服务;中餐厅;中餐厅,050100,116.428290,39.909791,东城区
142,B000A80OR5,大清花宫廷烤鸭(方庄店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.437254,39.866251,丰台区
143,B000A7PA82,北京河家园饭庄,餐饮服务;中餐厅;中餐厅,050100,116.644585,40.289165,怀柔区
144,B000A8XE4S,华盛园宾馆(南苑机场店),餐饮服务;中餐厅;中餐厅,050100,116.380198,39.804049,丰台区
145,B0FFGB6SMI,美辰大酒楼,餐饮服务;中餐厅;综合酒楼,050101,116.089815,39.933872,门头沟区
146,B000A84HA1,天缘渔港(顺义店),餐饮服务;中餐厅;海鲜酒楼,050119,116.662793,40.122874,顺义区
147,B000A831C0,渔公码头(方庄店),餐饮服务;中餐厅;综合酒楼,050101,116.432855,39.865666,丰台区
148,B000A7QNXM,团圆食府(新东路),餐饮服务;中餐厅;综合酒楼,050101,116.858251,40.385238,密云区
149,B000A84BMO,素虎(清华店),餐饮服务;中餐厅;中式素菜馆,050120,116.334983,39.996281,海淀区
150,B000A87F45,红太阳生态园(来广营店),餐饮服务;中餐厅;中餐厅,050100,116.447944,40.025763,朝阳区
151,B000A8WAQA,唐宫海鲜舫(丰联广场店),餐饮服务;中餐厅;海鲜酒楼,050119,116.438568,39.923906,朝阳区
152,B000A8VMST,苏浙汇(北京英蓝店),餐饮服务;中餐厅;中餐厅,050100,116.357848,39.920426,西城区
153,B0FFF34UN6,峨眉酒家时尚餐厅丁宫保,餐饮服务;中餐厅;四川菜(川菜),050102,116.353191,39.930998,西城区
154,B000A80MR3,北京西安清真饭庄,餐饮服务;中餐厅;清真菜馆,050121,116.367113,39.909767,西城区
155,B000A7YNOD,浏阳河大酒楼(泉宗南路),餐饮服务;中餐厅;综合酒楼,050101,116.301344,39.960808,海淀区
156,B000A8VP4B,万荣美食广场(慧华苑店),餐饮服务;中餐厅;综合酒楼,050101,116.313083,40.078085,昌平区
157,B000A8U4QQ,裕德楼食府,餐饮服务;中餐厅;中餐厅,050100,116.426849,39.921802,东城区
158,B000A84BNN,全聚德烤鸭店(双榆树店),餐饮服务;中餐厅;北京菜,050111,116.32871,39.966875,海淀区
159,B000A7Q54J,齐鲁苑,餐饮服务;中餐厅;山东菜(鲁菜),050104,116.375865,39.970762,海淀区
160,B000A95BZQ,将太无二(赛特购物中心),餐饮服务;外国餐厅;日本料理,050202,116.441668,39.907196,朝阳区
161,B000AAASU0,铃木食堂(杨梅竹店),餐饮服务;外国餐厅;日本料理,050202,116.393610,39.895977,西城区
162,B000A7RWX5,大鸭梨烤鸭(望京店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.477036,39.982405,朝阳区
163,B0FFFQ0WFB,古北水镇烧肉馆,餐饮服务;中餐厅;特色/地方风味餐厅,050118,117.278312,40.653915,密云区
164,B000A7BGLL,大三元(景山店),餐饮服务;中餐厅;中餐厅,050100,116.394006,39.923412,西城区
165,B000A7JUM7,大亨酒家,餐饮服务;中餐厅;潮州菜,050123,116.417961,39.974061,朝阳区
166,B000A7B160,北容酒楼(劲松路店),餐饮服务;中餐厅;综合酒楼,050101,116.452343,39.884842,朝阳区
167,B000AA1BV3,云海肴·云南菜(金地广场),餐饮服务;中餐厅;云贵菜,050114,116.474543,39.909296,朝阳区
168,B000A8X7ML,金泉美食宫(金泉广场店),餐饮服务;中餐厅;中餐厅,050100,116.412223,40.006064,朝阳区
169,B0FFH9KKCY,谈骨论斤大盆骨(顺义店),餐饮服务;中餐厅;中餐厅,050100,116.650040,40.117766,顺义区
170,B000A7S6SE,新川办餐厅,餐饮服务;中餐厅;四川菜(川菜),050102,116.455012,39.850094,朝阳区
171,B000AA1BLT,韭园酱菜,餐饮服务;中餐厅;中餐厅,050100,116.026273,39.970703,门头沟区
172,B000A87GJA,小云南(美术馆店),餐饮服务;中餐厅;云贵菜,050114,116.406781,39.926857,东城区
173,B0FFHDDK74,泰合院(月坛店),餐饮服务;外国餐厅;泰国/越南菜品餐厅,050206,116.340856,39.913828,西城区
174,B000A87J46,老诚一锅(亚运村店),餐饮服务;中餐厅;火锅店,050117,116.414887,39.994923,朝阳区
175,B000AA0I7A,寿州大饭店,餐饮服务;中餐厅;综合酒楼|住宿服务;宾馆酒店;宾馆酒店,050101|100100,116.334249,39.899122,海淀区
176,B000A7KVRV,金鼎轩(方庄店),餐饮服务;中餐厅;综合酒楼,050101,116.431873,39.865649,丰台区
177,B000A8WAI1,晋阳饭庄(永定路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.262990,39.909935,海淀区
178,B000A7QH3C,松子日本料理(朝阳北路店),餐饮服务;外国餐厅;日本料理,050202,116.464003,39.923584,朝阳区
179,B000A8X3ZX,金百万精品烤鸭(丰管路店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,116.308669,39.857678,丰台区
180,B000A7Q9U6,傻四肉饼(劲松店),餐饮服务;中餐厅;中餐厅,050100,116.460322,39.881417,朝阳区
